family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue,target_reached,last_bet_time_cn
predictions,predictor9:遗漏回补 V1:number:direct:pc28_netdisk_regular,target100_limit99,2026-08,6234,14,144.0,244.0,98.0,2.0,10.0,2,0,12,profit_target,3463921,True,2026-08-01T00:48:00+08:00
predictions,predictor9:遗漏回补 V1:number:direct:pc28_netdisk_regular,target100_limit99,2026-09,2751,233,-99.0,1.0,1.0,99.0,103.0,7,0,226,loss_limit,3476606,False,2026-09-01T13:48:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_bankroll,2026-07,9238,2897,-99.45,0.55,0.55,99.45,135.3,743,680,1474,insufficient_for_one_unit,3457563,False,2026-07-16T05:07:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_bankroll,2026-08,6234,6234,-66.4,33.6,11.35,88.65,111.4,1656,1448,3130,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_bankroll,2026-09,2751,2751,64.15,164.15,74.95,25.05,53.05,759,652,1340,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_limit99,2026-07,9238,2896,-98.45,1.55,1.55,98.45,134.3,743,680,1473,loss_limit,3457562,False,2026-07-16T05:03:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_limit99,2026-08,6234,6234,-66.4,33.6,11.35,88.65,111.4,1656,1448,3130,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_high_regular,target100_limit99,2026-09,2751,2751,64.15,164.15,74.95,25.05,53.05,759,652,1340,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-07,9238,4022,-99.62,0.38,0.38,99.62,134.12,1981,0,2041,insufficient_for_one_unit,3458689,False,2026-07-19T00:27:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-08,6234,6006,-99.66,0.34,0.34,99.66,107.86,2983,0,3023,insufficient_for_one_unit,3476141,False,2026-08-31T10:08:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-09,2751,2751,42.78,142.78,85.06,14.94,44.24,1411,0,1340,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-07,9238,4019,-98.6,1.4,1.4,98.6,133.1,1980,0,2039,loss_limit,3458686,False,2026-07-19T00:16:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-08,6234,5995,-98.56,1.44,1.44,98.56,106.76,2978,0,3017,loss_limit,3476130,False,2026-08-31T09:29:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-09,2751,2751,42.78,142.78,85.06,14.94,44.24,1411,0,1340,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_bankroll,2026-07,453,453,13.95,113.95,98.9,1.1,16.45,127,105,221,sample_end,3462504,False,2026-07-28T11:56:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_bankroll,2026-08,144,144,-2.85,97.15,92.25,7.75,16.05,39,30,75,sample_end,3476320,False,2026-08-31T21:07:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_bankroll,2026-09,237,237,-14.4,85.6,82.35,17.65,37.5,56,63,118,sample_end,3479014,False,2026-09-07T13:34:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_limit99,2026-07,453,453,13.95,113.95,98.9,1.1,16.45,127,105,221,sample_end,3462504,False,2026-07-28T11:56:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_limit99,2026-08,144,144,-2.85,97.15,92.25,7.75,16.05,39,30,75,sample_end,3476320,False,2026-08-31T21:07:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_high_regular,target100_limit99,2026-09,237,237,-14.4,85.6,82.35,17.65,37.5,56,63,118,sample_end,3479014,False,2026-09-07T13:34:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-07,453,453,6.36,106.36,91.78,8.22,20.94,232,0,221,sample_end,3462504,False,2026-07-28T11:56:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-08,144,144,-7.38,92.62,91.82,8.18,14.36,69,0,75,sample_end,3476320,False,2026-08-31T21:07:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-09,237,237,-1.38,98.62,95.8,4.2,19.32,119,0,118,sample_end,3479014,False,2026-09-07T13:34:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-07,453,453,6.36,106.36,91.78,8.22,20.94,232,0,221,sample_end,3462504,False,2026-07-28T11:56:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-08,144,144,-7.38,92.62,91.82,8.18,14.36,69,0,75,sample_end,3476320,False,2026-08-31T21:07:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-09,237,237,-1.38,98.62,95.8,4.2,19.32,119,0,118,sample_end,3479014,False,2026-09-07T13:34:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-07,9238,8275,-99.3,0.7,0.7,99.3,142.05,2202,1900,4173,insufficient_for_one_unit,3462944,False,2026-07-29T14:09:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-08,6234,6234,-1.55,98.45,64.65,35.35,87.65,1677,1453,3104,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-09,2751,2751,-42.0,58.0,49.05,50.95,74.2,740,600,1411,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_limit99,2026-07,9238,8270,-98.15,1.85,1.85,98.15,140.9,2201,1899,4170,loss_limit,3462939,False,2026-07-29T13:52:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_limit99,2026-08,6234,6234,-1.55,98.45,64.65,35.35,87.65,1677,1453,3104,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_high_regular,target100_limit99,2026-09,2751,2751,-42.0,58.0,49.05,50.95,74.2,740,600,1411,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-07,9238,7418,-99.92,0.08,0.08,99.92,130.92,3696,0,3722,insufficient_for_one_unit,3462087,False,2026-07-27T11:04:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-08,6234,6234,-36.6,63.4,50.7,49.3,68.94,3130,0,3104,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-09,2751,2575,-100.0,0.0,0.0,100.0,110.8,1250,0,1325,bankrupt,3478999,False,2026-09-07T12:42:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-07,9238,7413,-98.88,1.12,1.12,98.88,129.88,3694,0,3719,loss_limit,3462082,False,2026-07-27T10:46:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-08,6234,6234,-36.6,63.4,50.7,49.3,68.94,3130,0,3104,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-09,2751,2574,-99.0,1.0,1.0,99.0,109.8,1250,0,1324,loss_limit,3478998,False,2026-09-07T12:38:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_bankroll,2026-07,28,28,3.8,103.8,95.0,5.0,5.0,8,9,11,sample_end,3463724,False,2026-07-31T12:45:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_bankroll,2026-08,34,34,5.35,105.35,96.0,4.0,4.0,11,8,15,sample_end,3475685,False,2026-08-30T06:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_bankroll,2026-09,15,15,-0.6,99.4,94.85,5.15,5.15,4,3,8,sample_end,3477521,False,2026-09-03T20:50:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_limit99,2026-07,28,28,3.8,103.8,95.0,5.0,5.0,8,9,11,sample_end,3463724,False,2026-07-31T12:45:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_limit99,2026-08,34,34,5.35,105.35,96.0,4.0,4.0,11,8,15,sample_end,3475685,False,2026-08-30T06:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_high_regular,target100_limit99,2026-09,15,15,-0.6,99.4,94.85,5.15,5.15,4,3,8,sample_end,3477521,False,2026-09-03T20:50:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-07,28,28,5.66,105.66,97.92,2.08,3.02,17,0,11,sample_end,3463724,False,2026-07-31T12:45:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-08,34,34,3.62,103.62,95.92,4.08,4.08,19,0,15,sample_end,3475685,False,2026-08-30T06:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-09,15,15,-1.14,98.86,96.9,3.1,4.04,7,0,8,sample_end,3477521,False,2026-09-03T20:50:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-07,28,28,5.66,105.66,97.92,2.08,3.02,17,0,11,sample_end,3463724,False,2026-07-31T12:45:30+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-08,34,34,3.62,103.62,95.92,4.08,4.08,19,0,15,sample_end,3475685,False,2026-08-30T06:59:00+08:00
predictions,predictor9:遗漏回补 V1:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-09,15,15,-1.14,98.86,96.9,3.1,4.04,7,0,8,sample_end,3477521,False,2026-09-03T20:50:00+08:00
observed,observed_rule0,target100_bankroll,2026-04,939,939,82.18,182.18,73.17,26.83,35.0,218,154,567,sample_end,3425749,False,
observed,observed_rule0,target100_bankroll,2026-05,1,1,5.33,105.33,100.0,0.0,0.0,1,0,0,sample_end,3436891,False,
observed,observed_rule0,target100_bankroll,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule0,target100_bankroll,2026-07,2236,922,103.75,203.75,66.9,33.1,35.35,277,197,448,profit_target,3461643,True,2026-07-26T08:37:00+08:00
observed,observed_rule0,target100_bankroll,2026-08,5148,4037,-99.69,0.31,0.31,99.69,130.66,797,614,2626,insufficient_for_one_unit,3468402,False,2026-08-12T04:14:30+08:00
observed,observed_rule0,target100_bankroll,2026-09,89,89,12.8,112.8,97.05,2.95,8.15,28,22,39,sample_end,3478634,False,2026-09-06T14:51:30+08:00
observed,observed_rule0,target100_limit99,2026-04,939,939,82.18,182.18,73.17,26.83,35.0,218,154,567,sample_end,3425749,False,
observed,observed_rule0,target100_limit99,2026-05,1,1,5.33,105.33,100.0,0.0,0.0,1,0,0,sample_end,3436891,False,
observed,observed_rule0,target100_limit99,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule0,target100_limit99,2026-07,2236,922,103.75,203.75,66.9,33.1,35.35,277,197,448,profit_target,3461643,True,2026-07-26T08:37:00+08:00
observed,observed_rule0,target100_limit99,2026-08,5148,4036,-98.69,1.31,1.31,98.69,129.66,797,614,2625,loss_limit,3468401,False,2026-08-12T04:11:00+08:00
observed,observed_rule0,target100_limit99,2026-09,89,89,12.8,112.8,97.05,2.95,8.15,28,22,39,sample_end,3478634,False,2026-09-06T14:51:30+08:00
observed,observed_rule1,target100_bankroll,2026-04,528,528,-13.36,86.64,81.84,18.16,30.08,125,110,293,sample_end,3426645,False,
observed,observed_rule1,target100_bankroll,2026-05,3158,2483,-99.57,0.43,0.43,99.57,185.49,463,410,1610,insufficient_for_one_unit,3434833,False,
observed,observed_rule1,target100_bankroll,2026-06,2035,2035,20.13,120.13,57.09,42.91,92.87,444,355,1236,sample_end,3451445,False,
observed,observed_rule1,target100_bankroll,2026-07,1847,1847,66.34,166.34,64.8,35.2,59.18,458,357,1032,sample_end,3463907,False,2026-07-31T23:59:00+08:00
observed,observed_rule1,target100_bankroll,2026-08,602,602,-62.13,37.87,37.87,62.13,62.63,126,128,348,sample_end,3476368,False,2026-08-31T23:55:30+08:00
observed,observed_rule1,target100_bankroll,2026-09,156,156,0.15,100.15,97.8,2.2,16.5,39,45,72,sample_end,3478110,False,2026-09-05T07:44:30+08:00
observed,observed_rule1,target100_limit99,2026-04,528,528,-13.36,86.64,81.84,18.16,30.08,125,110,293,sample_end,3426645,False,
observed,observed_rule1,target100_limit99,2026-05,3158,2482,-98.57,1.43,1.43,98.57,184.49,463,410,1609,loss_limit,3434832,False,
observed,observed_rule1,target100_limit99,2026-06,2035,2035,20.13,120.13,57.09,42.91,92.87,444,355,1236,sample_end,3451445,False,
observed,observed_rule1,target100_limit99,2026-07,1847,1847,66.34,166.34,64.8,35.2,59.18,458,357,1032,sample_end,3463907,False,2026-07-31T23:59:00+08:00
observed,observed_rule1,target100_limit99,2026-08,602,602,-62.13,37.87,37.87,62.13,62.63,126,128,348,sample_end,3476368,False,2026-08-31T23:55:30+08:00
observed,observed_rule1,target100_limit99,2026-09,156,156,0.15,100.15,97.8,2.2,16.5,39,45,72,sample_end,3478110,False,2026-09-05T07:44:30+08:00
observed,observed_rule1:sub2:big_small,target100_bankroll,2026-05,170,170,0.1,100.1,96.0,4.0,12.95,46,39,85,sample_end,3435491,False,
observed,observed_rule1:sub2:big_small,target100_bankroll,2026-06,131,131,-7.95,92.05,92.05,7.95,17.25,33,29,69,sample_end,3448029,False,
observed,observed_rule1:sub2:big_small,target100_bankroll,2026-07,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:big_small,target100_bankroll,2026-08,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:big_small,target100_bankroll,2026-09,101,101,-10.3,89.7,89.7,10.3,16.5,22,28,51,sample_end,3478110,False,2026-09-05T07:44:30+08:00
observed,observed_rule1:sub2:big_small,target100_limit99,2026-05,170,170,0.1,100.1,96.0,4.0,12.95,46,39,85,sample_end,3435491,False,
observed,observed_rule1:sub2:big_small,target100_limit99,2026-06,131,131,-7.95,92.05,92.05,7.95,17.25,33,29,69,sample_end,3448029,False,
observed,observed_rule1:sub2:big_small,target100_limit99,2026-07,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:big_small,target100_limit99,2026-08,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:big_small,target100_limit99,2026-09,101,101,-10.3,89.7,89.7,10.3,16.5,22,28,51,sample_end,3478110,False,2026-09-05T07:44:30+08:00
observed,observed_rule1:sub2:combo,target100_bankroll,2026-04,27,27,2.22,102.22,89.78,10.22,12.0,4,3,20,sample_end,3426564,False,
observed,observed_rule1:sub2:combo,target100_bankroll,2026-05,281,281,37.77,137.77,86.54,13.46,21.12,44,29,208,sample_end,3437080,False,
observed,observed_rule1:sub2:combo,target100_bankroll,2026-06,209,209,-8.67,91.33,83.44,16.56,41.45,26,29,154,sample_end,3449696,False,
observed,observed_rule1:sub2:combo,target100_bankroll,2026-07,126,126,10.87,110.87,99.0,1.0,21.24,19,13,94,sample_end,3463907,False,2026-07-31T23:59:00+08:00
observed,observed_rule1:sub2:combo,target100_bankroll,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912,False,2026-08-01T00:16:30+08:00
observed,observed_rule1:sub2:combo,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:combo,target100_limit99,2026-04,27,27,2.22,102.22,89.78,10.22,12.0,4,3,20,sample_end,3426564,False,
observed,observed_rule1:sub2:combo,target100_limit99,2026-05,281,281,37.77,137.77,86.54,13.46,21.12,44,29,208,sample_end,3437080,False,
observed,observed_rule1:sub2:combo,target100_limit99,2026-06,209,209,-8.67,91.33,83.44,16.56,41.45,26,29,154,sample_end,3449696,False,
observed,observed_rule1:sub2:combo,target100_limit99,2026-07,126,126,10.87,110.87,99.0,1.0,21.24,19,13,94,sample_end,3463907,False,2026-07-31T23:59:00+08:00
observed,observed_rule1:sub2:combo,target100_limit99,2026-08,4,4,-4.0,96.0,96.0,4.0,4.0,0,0,4,sample_end,3463912,False,2026-08-01T00:16:30+08:00
observed,observed_rule1:sub2:combo,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-04,83,83,-10.0,90.0,90.0,10.0,13.05,20,16,47,sample_end,3426511,False,
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-05,170,170,2.95,102.95,92.85,7.15,14.15,47,39,84,sample_end,3432134,False,
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-06,31,31,2.65,102.65,98.0,2.0,3.3,9,8,14,sample_end,3450874,False,
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-07,380,380,57.25,157.25,100.0,0.0,9.1,125,81,174,sample_end,3462691,False,2026-07-28T23:24:00+08:00
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-08,258,258,-20.15,79.85,79.85,20.15,20.3,61,64,133,sample_end,3468732,False,2026-08-13T00:02:30+08:00
observed,observed_rule1:sub2:odd_even,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-04,83,83,-10.0,90.0,90.0,10.0,13.05,20,16,47,sample_end,3426511,False,
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-05,170,170,2.95,102.95,92.85,7.15,14.15,47,39,84,sample_end,3432134,False,
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-06,31,31,2.65,102.65,98.0,2.0,3.3,9,8,14,sample_end,3450874,False,
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-07,380,380,57.25,157.25,100.0,0.0,9.1,125,81,174,sample_end,3462691,False,2026-07-28T23:24:00+08:00
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-08,258,258,-20.15,79.85,79.85,20.15,20.3,61,64,133,sample_end,3468732,False,2026-08-13T00:02:30+08:00
observed,observed_rule1:sub2:odd_even,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-04,151,151,10.55,110.55,95.5,4.5,12.2,43,39,69,sample_end,3425970,False,
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-05,148,148,-19.95,80.05,80.05,19.95,20.8,33,34,81,sample_end,3431474,False,
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-06,119,119,6.45,106.45,95.7,4.3,8.6,37,20,62,sample_end,3451445,False,
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-07,253,253,23.45,123.45,97.25,2.75,14.95,77,57,119,sample_end,3459822,False,2026-07-21T20:11:30+08:00
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-08,192,192,-16.05,83.95,83.95,16.05,20.55,47,42,103,sample_end,3476368,False,2026-08-31T23:55:30+08:00
observed,observed_rule1:sub3:big_small,target100_bankroll,2026-09,55,55,10.45,110.45,97.8,2.2,6.45,17,17,21,sample_end,3476436,False,2026-09-01T03:53:30+08:00
observed,observed_rule1:sub3:big_small,target100_limit99,2026-04,151,151,10.55,110.55,95.5,4.5,12.2,43,39,69,sample_end,3425970,False,
observed,observed_rule1:sub3:big_small,target100_limit99,2026-05,148,148,-19.95,80.05,80.05,19.95,20.8,33,34,81,sample_end,3431474,False,
observed,observed_rule1:sub3:big_small,target100_limit99,2026-06,119,119,6.45,106.45,95.7,4.3,8.6,37,20,62,sample_end,3451445,False,
observed,observed_rule1:sub3:big_small,target100_limit99,2026-07,253,253,23.45,123.45,97.25,2.75,14.95,77,57,119,sample_end,3459822,False,2026-07-21T20:11:30+08:00
observed,observed_rule1:sub3:big_small,target100_limit99,2026-08,192,192,-16.05,83.95,83.95,16.05,20.55,47,42,103,sample_end,3476368,False,2026-08-31T23:55:30+08:00
observed,observed_rule1:sub3:big_small,target100_limit99,2026-09,55,55,10.45,110.45,97.8,2.2,6.45,17,17,21,sample_end,3476436,False,2026-09-01T03:53:30+08:00
observed,observed_rule1:sub3:combo,target100_bankroll,2026-04,44,44,-10.78,89.22,89.22,10.78,15.0,4,7,33,sample_end,3426293,False,
observed,observed_rule1:sub3:combo,target100_bankroll,2026-05,531,531,-33.11,66.89,50.89,49.11,82.0,68,49,414,sample_end,3435119,False,
observed,observed_rule1:sub3:combo,target100_bankroll,2026-06,59,59,25.66,125.66,100.0,0.0,10.0,12,6,41,sample_end,3451401,False,
observed,observed_rule1:sub3:combo,target100_bankroll,2026-07,166,166,13.75,113.75,90.65,9.35,22.34,25,17,124,sample_end,3462717,False,2026-07-29T00:55:00+08:00
observed,observed_rule1:sub3:combo,target100_bankroll,2026-08,121,121,-12.33,87.67,78.1,21.9,24.23,14,16,91,sample_end,3469284,False,2026-08-14T08:47:30+08:00
observed,observed_rule1:sub3:combo,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:combo,target100_limit99,2026-04,44,44,-10.78,89.22,89.22,10.78,15.0,4,7,33,sample_end,3426293,False,
observed,observed_rule1:sub3:combo,target100_limit99,2026-05,531,531,-33.11,66.89,50.89,49.11,82.0,68,49,414,sample_end,3435119,False,
observed,observed_rule1:sub3:combo,target100_limit99,2026-06,59,59,25.66,125.66,100.0,0.0,10.0,12,6,41,sample_end,3451401,False,
observed,observed_rule1:sub3:combo,target100_limit99,2026-07,166,166,13.75,113.75,90.65,9.35,22.34,25,17,124,sample_end,3462717,False,2026-07-29T00:55:00+08:00
observed,observed_rule1:sub3:combo,target100_limit99,2026-08,121,121,-12.33,87.67,78.1,21.9,24.23,14,16,91,sample_end,3469284,False,2026-08-14T08:47:30+08:00
observed,observed_rule1:sub3:combo,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:odd_even,target100_bankroll,2026-05,72,72,11.7,111.7,99.8,0.2,4.15,22,21,29,sample_end,3435782,False,
observed,observed_rule1:sub3:odd_even,target100_bankroll,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:odd_even,target100_bankroll,2026-07,147,147,21.8,121.8,100.0,0.0,12.95,48,32,67,sample_end,3456414,False,2026-07-13T08:26:30+08:00
observed,observed_rule1:sub3:odd_even,target100_bankroll,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753,False,2026-08-30T10:57:00+08:00
observed,observed_rule1:sub3:odd_even,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:odd_even,target100_limit99,2026-05,72,72,11.7,111.7,99.8,0.2,4.15,22,21,29,sample_end,3435782,False,
observed,observed_rule1:sub3:odd_even,target100_limit99,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub3:odd_even,target100_limit99,2026-07,147,147,21.8,121.8,100.0,0.0,12.95,48,32,67,sample_end,3456414,False,2026-07-13T08:26:30+08:00
observed,observed_rule1:sub3:odd_even,target100_limit99,2026-08,27,27,-9.6,90.4,90.4,9.6,9.6,4,6,17,sample_end,3475753,False,2026-08-30T10:57:00+08:00
observed,observed_rule1:sub3:odd_even,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_bankroll,2026-05,298,298,-8.1,91.9,91.15,8.85,20.25,74,79,145,sample_end,3433630,False,
observed,observed_rule1:sub4:big_small,target100_bankroll,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_bankroll,2026-07,279,279,-35.75,64.25,58.0,42.0,42.0,65,58,156,sample_end,3454148,False,
observed,observed_rule1:sub4:big_small,target100_bankroll,2026-08,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_limit99,2026-05,298,298,-8.1,91.9,91.15,8.85,20.25,74,79,145,sample_end,3433630,False,
observed,observed_rule1:sub4:big_small,target100_limit99,2026-06,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_limit99,2026-07,279,279,-35.75,64.25,58.0,42.0,42.0,65,58,156,sample_end,3454148,False,
observed,observed_rule1:sub4:big_small,target100_limit99,2026-08,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:big_small,target100_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-04,25,25,23.66,123.66,95.0,5.0,6.0,7,3,15,sample_end,3426563,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-05,689,689,-45.49,54.51,41.62,58.38,71.01,87,73,529,sample_end,3434805,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-06,155,155,1.01,101.01,87.45,12.55,29.1,22,10,123,sample_end,3449524,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-07,57,57,5.34,105.34,97.0,3.0,10.44,8,9,40,sample_end,3453138,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-08,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:combo,target100_bankroll,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,,False,
observed,observed_rule1:sub4:combo,target100_limit99,2026-04,25,25,23.66,123.66,95.0,5.0,6.0,7,3,15,sample_end,3426563,False,
