family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target1_limit80,2026-08,98,2,1.96,101.96,100.0,0.0,0.0,2,0,0,profit_target,3464083
predictions,predictor5:找平衡:odd_even:high100:pc28_netdisk_regular,target1_limit80,2026-09,14,14,-0.14,99.86,97.94,2.06,3.04,7,0,7,sample_end,3477203
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,bankroll_only,2026-07,8478,2656,-99.9,0.1,0.1,99.9,123.4,686,601,1369,insufficient_for_one_unit,3457439
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,bankroll_only,2026-08,2710,2710,59.3,159.3,66.0,34.0,59.9,758,609,1343,sample_end,3476369
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,bankroll_only,2026-09,1804,1804,9.6,109.6,90.6,9.4,35.85,496,400,908,sample_end,3479167
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit20,2026-07,8478,13,0.55,100.55,96.85,3.15,3.15,3,5,5,profit_target,3454674
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit20,2026-08,2710,3,0.85,100.85,99.0,1.0,1.0,1,1,1,profit_target,3463911
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit20,2026-09,1804,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit99,2026-07,8478,13,0.55,100.55,96.85,3.15,3.15,3,5,5,profit_target,3454674
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit99,2026-08,2710,3,0.85,100.85,99.0,1.0,1.0,1,1,1,profit_target,3463911
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,first_profit_limit99,2026-09,1804,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit20,2026-07,8478,14,2.4,102.4,96.85,3.15,3.15,4,5,5,profit_target,3454675
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit20,2026-08,2710,4,2.7,102.7,99.0,1.0,1.0,2,1,1,profit_target,3463912
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit20,2026-09,1804,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target5_limit20,2026-07,8478,17,5.1,105.1,96.85,3.15,3.15,6,5,6,profit_target,3454679
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target5_limit20,2026-08,2710,66,5.0,105.0,96.1,3.9,8.45,20,14,32,profit_target,3463974
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target5_limit20,2026-09,1804,115,5.05,105.05,90.6,9.4,12.2,33,26,56,profit_target,3476486
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target10_limit20,2026-07,8478,53,11.3,111.3,96.85,3.15,7.45,18,13,22,profit_target,3454717
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target10_limit20,2026-08,2710,175,-19.3,80.7,80.7,19.3,28.55,42,36,97,loss_limit,3464086
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target10_limit20,2026-09,1804,141,11.55,111.55,90.6,9.4,12.2,43,30,68,profit_target,3476512
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit80,2026-07,8478,14,2.4,102.4,96.85,3.15,3.15,4,5,5,profit_target,3454675
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit80,2026-08,2710,4,2.7,102.7,99.0,1.0,1.0,2,1,1,profit_target,3463912
predictions,predictor5:找平衡:odd_even:inverse:pc28_high_regular,target1_limit80,2026-09,1804,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,bankroll_only,2026-07,8478,2600,-99.26,0.74,0.74,99.26,117.32,1263,0,1337,insufficient_for_one_unit,3457381
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,bankroll_only,2026-08,2710,2710,-3.34,96.66,70.16,29.84,54.64,1367,0,1343,sample_end,3476369
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,bankroll_only,2026-09,1804,1804,-29.92,70.08,62.46,37.54,42.06,896,0,908,sample_end,3479167
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit20,2026-07,8478,5,0.94,100.94,98.98,1.02,1.02,3,0,2,profit_target,3454666
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit20,2026-08,2710,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463911
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit20,2026-09,1804,1,0.98,100.98,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit99,2026-07,8478,5,0.94,100.94,98.98,1.02,1.02,3,0,2,profit_target,3454666
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit99,2026-08,2710,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463911
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,first_profit_limit99,2026-09,1804,1,0.98,100.98,100.0,0.0,0.0,1,0,0,profit_target,3476370
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit20,2026-07,8478,8,1.9,101.9,98.98,1.02,1.02,5,0,3,profit_target,3454669
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit20,2026-08,2710,4,1.94,101.94,99.0,1.0,1.0,3,0,1,profit_target,3463912
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit20,2026-09,1804,54,1.44,101.44,95.64,4.36,5.34,28,0,26,profit_target,3476423
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target5_limit20,2026-07,8478,18,5.76,105.76,98.98,1.02,2.0,12,0,6,profit_target,3454680
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target5_limit20,2026-08,2710,74,5.2,105.2,94.72,5.28,8.2,40,0,34,profit_target,3463982
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target5_limit20,2026-09,1804,756,-19.44,80.56,80.56,19.44,23.96,372,0,384,loss_limit,3477182
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target10_limit20,2026-07,8478,55,10.34,110.34,98.98,1.02,7.12,33,0,22,profit_target,3454720
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target10_limit20,2026-08,2710,172,-19.54,80.46,80.46,19.54,25.72,77,0,95,loss_limit,3464083
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target10_limit20,2026-09,1804,756,-19.44,80.56,80.56,19.44,23.96,372,0,384,loss_limit,3477182
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit80,2026-07,8478,8,1.9,101.9,98.98,1.02,1.02,5,0,3,profit_target,3454669
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit80,2026-08,2710,4,1.94,101.94,99.0,1.0,1.0,3,0,1,profit_target,3463912
predictions,predictor5:找平衡:odd_even:inverse:pc28_netdisk_regular,target1_limit80,2026-09,1804,54,1.44,101.44,95.64,4.36,5.34,28,0,26,profit_target,3476423
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,bankroll_only,2026-07,118,118,6.75,106.75,100.0,0.0,7.85,35,25,58,sample_end,3463901
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,bankroll_only,2026-08,63,63,5.3,105.3,94.55,5.45,6.3,18,17,28,sample_end,3467588
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,bankroll_only,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit20,2026-07,118,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit20,2026-08,63,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3465679
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit99,2026-07,118,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit99,2026-08,63,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3465679
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,first_profit_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit20,2026-07,118,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit20,2026-08,63,61,1.6,101.6,94.55,5.45,6.3,16,17,28,profit_target,3467585
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target5_limit20,2026-07,118,8,5.4,105.4,100.0,0.0,1.0,4,2,2,profit_target,3458183
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target5_limit20,2026-08,63,63,5.3,105.3,94.55,5.45,6.3,18,17,28,profit_target,3467588
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target5_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target10_limit20,2026-07,118,118,6.75,106.75,100.0,0.0,7.85,35,25,58,sample_end,3463901
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target10_limit20,2026-08,63,63,5.3,105.3,94.55,5.45,6.3,18,17,28,sample_end,3467588
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target10_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit80,2026-07,118,1,1.85,101.85,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit80,2026-08,63,61,1.6,101.6,94.55,5.45,6.3,16,17,28,profit_target,3467585
predictions,predictor5:找平衡:odd_even:low100:pc28_high_regular,target1_limit80,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,bankroll_only,2026-07,118,118,0.8,100.8,92.16,7.84,11.74,60,0,58,sample_end,3463901
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,bankroll_only,2026-08,63,63,6.3,106.3,94.98,5.02,5.02,35,0,28,sample_end,3467588
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,bankroll_only,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit20,2026-07,118,1,0.98,100.98,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit20,2026-08,63,17,0.82,100.82,94.98,5.02,5.02,9,0,8,profit_target,3466666
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit99,2026-07,118,1,0.98,100.98,100.0,0.0,0.0,1,0,0,profit_target,3458169
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit99,2026-08,63,17,0.82,100.82,94.98,5.02,5.02,9,0,8,profit_target,3466666
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,first_profit_limit99,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit20,2026-07,118,2,1.96,101.96,100.0,0.0,0.0,2,0,0,profit_target,3458170
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit20,2026-08,63,18,1.8,101.8,94.98,5.02,5.02,10,0,8,profit_target,3466672
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target5_limit20,2026-07,118,118,0.8,100.8,92.16,7.84,11.74,60,0,58,sample_end,3463901
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target5_limit20,2026-08,63,50,5.44,105.44,94.98,5.02,5.02,28,0,22,profit_target,3467574
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target5_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target10_limit20,2026-07,118,118,0.8,100.8,92.16,7.84,11.74,60,0,58,sample_end,3463901
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target10_limit20,2026-08,63,63,6.3,106.3,94.98,5.02,5.02,35,0,28,sample_end,3467588
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target10_limit20,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit80,2026-07,118,2,1.96,101.96,100.0,0.0,0.0,2,0,0,profit_target,3458170
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit80,2026-08,63,18,1.8,101.8,94.98,5.02,5.02,10,0,8,profit_target,3466672
predictions,predictor5:找平衡:odd_even:low100:pc28_netdisk_regular,target1_limit80,2026-09,0,0,0.0,100.0,100.0,0.0,0.0,0,0,0,no_signal,
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,bankroll_only,2026-07,9238,5892,-99.15,0.85,0.85,99.15,176.45,1561,1344,2987,insufficient_for_one_unit,3460560
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,bankroll_only,2026-08,6234,6234,17.55,117.55,54.45,45.55,69.4,1683,1455,3096,sample_end,3476369
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,bankroll_only,2026-09,2751,2751,-29.25,70.75,23.85,76.15,77.1,735,627,1389,sample_end,3479182
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit20,2026-07,9238,36,0.5,100.5,92.85,7.15,7.15,10,8,18,profit_target,3454697
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit20,2026-08,6234,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit20,2026-09,2751,22,0.95,100.95,92.7,7.3,7.3,7,3,12,profit_target,3476391
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit99,2026-07,9238,36,0.5,100.5,92.85,7.15,7.15,10,8,18,profit_target,3454697
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit99,2026-08,6234,2,0.85,100.85,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,first_profit_limit99,2026-09,2751,22,0.95,100.95,92.7,7.3,7.3,7,3,12,profit_target,3476391
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit20,2026-07,9238,43,1.2,101.2,92.85,7.15,7.15,12,10,21,profit_target,3454704
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit20,2026-08,6234,25,2.8,102.8,95.4,4.6,5.45,8,5,12,profit_target,3463932
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit20,2026-09,2751,77,-19.1,80.9,80.9,19.1,20.05,14,18,45,loss_limit,3476446
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target5_limit20,2026-07,9238,90,6.1,106.1,92.85,7.15,7.15,26,22,42,profit_target,3454751
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target5_limit20,2026-08,6234,32,5.35,105.35,95.4,4.6,5.45,11,6,15,profit_target,3463939
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target5_limit20,2026-09,2751,77,-19.1,80.9,80.9,19.1,20.05,14,18,45,loss_limit,3476446
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target10_limit20,2026-07,9238,160,10.25,110.25,92.85,7.15,7.15,45,42,73,profit_target,3454821
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target10_limit20,2026-08,6234,42,11.6,111.6,95.4,4.6,5.45,16,8,18,profit_target,3463949
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target10_limit20,2026-09,2751,77,-19.1,80.9,80.9,19.1,20.05,14,18,45,loss_limit,3476446
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit80,2026-07,9238,43,1.2,101.2,92.85,7.15,7.15,12,10,21,profit_target,3454704
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit80,2026-08,6234,25,2.8,102.8,95.4,4.6,5.45,8,5,12,profit_target,3463932
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_high_regular,target1_limit80,2026-09,2751,2751,-29.25,70.75,23.85,76.15,77.1,735,627,1389,sample_end,3479182
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,bankroll_only,2026-07,9238,5446,-100.0,0.0,0.0,100.0,125.18,2700,0,2746,bankrupt,3460114
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,bankroll_only,2026-08,6234,6234,-20.76,79.24,29.24,70.76,85.32,3138,0,3096,sample_end,3476369
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,bankroll_only,2026-09,2751,2751,-54.24,45.76,18.2,81.8,83.72,1362,0,1389,sample_end,3479182
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit20,2026-07,9238,25,0.74,100.74,94.92,5.08,5.08,13,0,12,profit_target,3454686
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit20,2026-08,6234,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463910
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit20,2026-09,2751,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3476372
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit99,2026-07,9238,25,0.74,100.74,94.92,5.08,5.08,13,0,12,profit_target,3454686
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit99,2026-08,6234,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3463910
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,first_profit_limit99,2026-09,2751,3,0.96,100.96,99.0,1.0,1.0,2,0,1,profit_target,3476372
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target1_limit20,2026-07,9238,46,1.52,101.52,94.92,5.08,5.08,24,0,22,profit_target,3454707
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target1_limit20,2026-08,6234,26,1.72,101.72,95.84,4.16,5.12,14,0,12,profit_target,3463933
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target1_limit20,2026-09,2751,6,1.92,101.92,99.0,1.0,1.0,4,0,2,profit_target,3476375
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target5_limit20,2026-07,9238,90,5.04,105.04,94.92,5.08,6.24,48,0,42,profit_target,3454751
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target5_limit20,2026-08,6234,42,5.52,105.52,95.84,4.16,5.12,24,0,18,profit_target,3463949
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target5_limit20,2026-09,2751,184,-19.66,80.34,80.34,19.66,21.58,83,0,101,loss_limit,3476553
predictions,predictor7:频次趋势 V1:big_small:direct:pc28_netdisk_regular,target10_limit20,2026-07,9238,144,10.44,110.44,94.92,5.08,6.24,78,0,66,profit_target,3454805
